title,year,budget,revenue,roi,success,avg_sentiment,n_reviews,genres_list
The Cable Guy,1996.0,47000000.0,102825796.0,2.187782893617021,1,,,"['Comedy', 'Drama', 'Thriller']"
Kingpin,1996.0,27000000.0,25023434.0,0.9267938518518518,0,,,['Comedy']
Eraser,1996.0,100000000.0,242295562.0,2.42295562,1,0.130734,50.0,"['Action', 'Drama', 'Mystery', 'Thriller']"
The Nutty Professor,1996.0,54000000.0,128769345.0,2.3846175,1,,,"['Fantasy', 'Comedy', 'Romance', 'Science Fiction']"
Daylight,1996.0,80000000.0,159212469.0,1.9901558625,1,-0.04001951219512195,41.0,"['Action', 'Adventure', 'Thriller']"
The Frighteners,1996.0,30000000.0,29359216.0,0.9786405333333333,0,,,"['Horror', 'Comedy']"
Lone Star,1996.0,5000000.0,13269963.0,2.6539926,1,,,"['Drama', 'Mystery', 'Romance']"
Phenomenon,1996.0,32000000.0,152036382.0,4.7511369375,1,,,"['Drama', 'Fantasy', 'Romance', 'Science Fiction']"
She's the One,1996.0,3500000.0,9482579.0,2.7093082857142856,1,,,"['Comedy', 'Romance']"
A Time to Kill,1996.0,40000000.0,152266007.0,3.806650175,1,,,"['Crime', 'Drama', 'Thriller']"
Fled,1996.0,25000000.0,17193231.0,0.68772924,0,,,"['Action', 'Comedy', 'Thriller']"
Joe's Apartment,1996.0,13000000.0,4619014.0,0.3553087692307692,0,,,"['Fantasy', 'Comedy', 'Music']"
The First Wives Club,1996.0,26000000.0,116400000.0,4.476923076923077,1,,,['Comedy']
Ransom,1996.0,80000000.0,309492681.0,3.8686585125,1,,,"['Action', 'Thriller']"
Chain Reaction,1996.0,50000000.0,60209334.0,1.20418668,1,,,"['Action', 'Drama', 'Science Fiction', 'Thriller']"
Matilda,1996.0,36000000.0,33459416.0,0.9294282222222222,0,,,"['Comedy', 'Family', 'Fantasy']"
Emma,1996.0,6000000.0,22231658.0,3.7052763333333334,1,,,"['Drama', 'Comedy', 'Romance']"
The Crow: City of Angels,1996.0,13000000.0,17917287.0,1.3782528461538461,1,,,"['Action', 'Fantasy', 'Thriller']"
Bordello of Blood,1996.0,15000000.0,5600000.0,0.37333333333333335,0,,,"['Horror', 'Comedy']"
The Spitfire Grill,1996.0,6000000.0,12643776.0,2.107296,1,,,"['Comedy', 'Drama']"
Escape from L.A.,1996.0,50000000.0,42277365.0,0.8455473,0,,,"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
Basquiat,1996.0,2962051.0,3011195.0,1.016591206565991,1,0.12542857142857142,28.0,"['Drama', 'History']"
Tin Cup,1996.0,45000000.0,53854588.0,1.1967686222222222,1,,,"['Comedy', 'Drama', 'Romance']"
Dingo,1991.0,200000.0,300000.0,1.5,1,,,"['Drama', 'Music']"
Police Story 3: Supercop,1992.0,900000.0,20483423.0,22.75935888888889,1,,,"['Action', 'Crime', 'Thriller']"
Manny & Lo,1996.0,500000.0,431326.0,0.862652,0,,,"['Drama', 'Comedy']"
Bound,1996.0,4500000.0,7011317.0,1.5580704444444444,1,0.12696976744186045,43.0,"['Crime', 'Drama', 'Romance', 'Thriller']"
The Relic,1997.0,60000000.0,33956608.0,0.5659434666666666,0,,,"['Horror', 'Mystery', 'Thriller']"
The Island of Dr. Moreau,1996.0,40000000.0,49627779.0,1.240694475,1,,,"['Fantasy', 'Horror', 'Science Fiction']"
Bulletproof,1996.0,25000000.0,22611954.0,0.90447816,0,,,"['Action', 'Adventure', 'Comedy', 'Thriller']"
Halloween: The Curse of Michael Myers,1995.0,5000000.0,15116634.0,3.0233268,1,,,"['Horror', 'Thriller']"
Maximum Risk,1996.0,25000000.0,51702483.0,2.06809932,1,,,"['Action', 'Adventure', 'Thriller']"
Michael Collins,1996.0,28000000.0,16900000.0,0.6035714285714285,0,,,"['Drama', 'Thriller']"
Last Man Standing,1996.0,67000000.0,47267001.0,0.7054776268656716,0,,,"['Action', 'Crime', 'Drama', 'Thriller']"
Set It Off,1996.0,9000000.0,41590886.0,4.621209555555556,1,,,"['Drama', 'Action', 'Crime']"
Curdled,1996.0,2300000.0,49620.0,0.02157391304347826,0,0.09365833333333334,12.0,"['Comedy', 'Crime', 'Thriller']"
Extreme Measures,1996.0,38000000.0,17380126.0,0.45737173684210525,0,,,"['Drama', 'Thriller']"
The Chamber,1996.0,50000000.0,22540359.0,0.45080718,0,,,"['Crime', 'Drama']"
Cool Runnings,1993.0,14000000.0,154864401.0,11.061742928571428,1,,,['Comedy']
Robin Hood: Prince of Thieves,1991.0,48000000.0,390493908.0,8.13528975,1,,,['Adventure']
The Fox and the Hound,1981.0,12000000.0,29800000.0,2.4833333333333334,1,,,"['Adventure', 'Animation', 'Drama', 'Family']"
Die Hard,1988.0,28000000.0,140767956.0,5.027427,1,,,"['Action', 'Thriller']"
The Lawnmower Man,1992.0,10000000.0,32101000.0,3.2101,1,,,"['Horror', 'Thriller', 'Science Fiction']"
Secrets & Lies,1996.0,4500000.0,13417292.0,2.9816204444444443,1,,,['Drama']
Surviving Picasso,1996.0,16000000.0,1985001.0,0.1240625625,0,,,"['Drama', 'Romance']"
The Long Kiss Goodnight,1996.0,65000000.0,89456761.0,1.3762578615384615,1,,,"['Crime', 'Action', 'Mystery', 'Thriller']"
The Ghost and the Darkness,1996.0,50000000.0,75000000.0,1.5,1,,,['Adventure']
Get on the Bus,1996.0,2400000.0,5731103.0,2.387959583333333,1,,,['Drama']
Shadow Conspiracy,1997.0,45000000.0,2154540.0,0.04787866666666667,0,,,"['Action', 'Thriller']"
Jude,1996.0,7000000.0,405000.0,0.05785714285714286,0,,,"['Drama', 'Romance']"
Romeo + Juliet,1996.0,14500000.0,147298761.0,10.15853524137931,1,,,"['Drama', 'Romance']"
Swingers,1996.0,200000.0,4505922.0,22.52961,1,,,"['Comedy', 'Romance']"
Sleepers,1996.0,44000000.0,165615285.0,3.76398375,1,,,"['Crime', 'Drama', 'Thriller']"
A Fish Called Wanda,1988.0,7500000.0,62493712.0,8.332494933333333,1,,,"['Comedy', 'Crime']"
Dirty Dancing,1987.0,6000000.0,213954274.0,35.659045666666664,1,,,"['Drama', 'Music', 'Romance']"
Reservoir Dogs,1992.0,1200000.0,14661007.0,12.217505833333334,1,,,"['Crime', 'Thriller']"
Platoon,1986.0,6000000.0,138530565.0,23.0884275,1,,,"['Drama', 'War', 'Action']"
Weekend at Bernie's,1989.0,6500000.0,30218387.0,4.648982615384615,1,,,['Comedy']
Basic Instinct,1992.0,49000000.0,352927224.0,7.202596408163266,1,,,"['Thriller', 'Mystery']"
The Doors,1991.0,38000000.0,34416893.0,0.9057077105263158,0,,,"['Drama', 'Music']"
The Crying Game,1992.0,3705538.0,62548947.0,16.879855772630048,1,,,"['Romance', 'Crime', 'Drama', 'Thriller']"
Glengarry Glen Ross,1992.0,12500000.0,10725228.0,0.85801824,0,,,"['Crime', 'Drama', 'Mystery']"
Sophie's Choice,1982.0,12000000.0,30036000.0,2.503,1,,,"['Drama', 'Romance']"
E.T. the Extra-Terrestrial,1982.0,10500000.0,792965326.0,75.52050723809523,1,,,"['Science Fiction', 'Adventure', 'Family', 'Fantasy']"
Days of Thunder,1990.0,60000000.0,157920733.0,2.632012216666667,1,,,['Adventure']
Top Gun,1986.0,15000000.0,356830601.0,23.788706733333335,1,,,"['Action', 'Romance', 'War']"
The Funeral,1996.0,12500000.0,1227324.0,0.09818592,0,,,"['Crime', 'Drama']"
The People vs. Larry Flynt,1996.0,36000000.0,20300385.0,0.5638995833333333,0,,,['Drama']
Drop Dead Fred,1991.0,6788000.0,13878334.0,2.0445394814378313,1,,,"['Comedy', 'Fantasy', 'Family']"
The Abyss,1989.0,70000000.0,90000098.0,1.2857156857142857,1,,,"['Adventure', 'Action', 'Thriller', 'Science Fiction']"
The Fog,1980.0,1000000.0,21378361.0,21.378361,1,,,['Horror']
Escape from New York,1981.0,6000000.0,50244700.0,8.374116666666668,1,,,"['Science Fiction', 'Action']"
The Howling,1981.0,1000000.0,17985893.0,17.985893,1,,,"['Drama', 'Horror']"
Bad Moon,1996.0,7000000.0,1100000.0,0.15714285714285714,0,,,['Horror']
Delicatessen,1991.0,4000000.0,1794187.0,0.44854675,0,0.3049872727272727,55.0,"['Comedy', 'Science Fiction', 'Fantasy']"
The English Patient,1996.0,27000000.0,231976425.0,8.591719444444445,1,,,"['Drama', 'Romance', 'War']"
My Left Foot: The Story of Christy Brown,1989.0,645180.0,14743391.0,22.85159335379274,1,,,['Drama']
Strictly Ballroom,1992.0,3000000.0,33946224.0,11.315408,1,,,"['Comedy', 'Drama', 'Romance']"
Madonna: Truth or Dare,1991.0,4.0,29.0,7.25,1,,,"['Documentary', 'Music']"
Paris is Burning,1990.0,500000.0,3779620.0,7.55924,1,,,['Documentary']
The Empire Strikes Back,1980.0,18000000.0,538400000.0,29.91111111111111,1,,,"['Adventure', 'Action', 'Science Fiction']"
The Princess Bride,1987.0,16000000.0,30857814.0,1.928613375,1,,,"['Adventure', 'Family', 'Fantasy', 'Comedy', 'Romance']"
Raiders of the Lost Ark,1981.0,18000000.0,389925971.0,21.662553944444443,1,,,"['Adventure', 'Action']"
Aliens,1986.0,18500000.0,183316455.0,9.908997567567567,1,,,"['Horror', 'Action', 'Thriller', 'Science Fiction']"
Return of the Jedi,1983.0,32350000.0,572700000.0,17.7032457496136,1,,,"['Adventure', 'Action', 'Science Fiction']"
Wings of Desire,1987.0,2500000.0,3200000.0,1.28,1,,,"['Drama', 'Fantasy', 'Romance']"
GoodFellas,1990.0,25000000.0,46836394.0,1.87345576,1,,,"['Drama', 'Crime']"
Ran,1985.0,11500000.0,4069653.0,0.3538828695652174,0,,,"['Action', 'Drama', 'History']"
The Blues Brothers,1980.0,27000000.0,115229890.0,4.267773703703703,1,,,"['Music', 'Comedy', 'Action', 'Crime']"
Full Metal Jacket,1987.0,17000000.0,46357676.0,2.726922117647059,1,,,"['Drama', 'War']"
Amadeus,1984.0,18000000.0,51973029.0,2.8873905,1,0.4284191919191919,99.0,"['Drama', 'History', 'Music']"
Raging Bull,1980.0,18000000.0,23000000.0,1.2777777777777777,1,,,['Drama']
The Right Stuff,1983.0,27000000.0,21500000.0,0.7962962962962963,0,,,"['Drama', 'History']"
Das Boot,1981.0,14000000.0,85000000.0,6.071428571428571,1,,,"['Action', 'Drama', 'History', 'War', 'Adventure']"
The Terminator,1984.0,6400000.0,78371200.0,12.2455,1,,,"['Action', 'Thriller', 'Science Fiction']"
Braindead,1992.0,3000000.0,242623.0,0.08087433333333334,0,-0.057333333333333326,6.0,"['Horror', 'Comedy']"
Glory,1989.0,18000000.0,26828365.0,1.4904647222222223,1,,,['War']
Miller's Crossing,1990.0,14000000.0,5080409.0,0.36288635714285716,0,,,"['Drama', 'Thriller', 'Crime']"
Dead Poets Society,1989.0,16400000.0,235860116.0,14.381714390243902,1,,,['Drama']
The Shining,1980.0,19000000.0,44017374.0,2.316703894736842,1,,,"['Horror', 'Thriller']"
Stand by Me,1986.0,8000000.0,52287414.0,6.53592675,1,,,"['Crime', 'Drama']"
Evil Dead II,1987.0,3600000.0,5923044.0,1.64529,1,,,"['Horror', 'Comedy', 'Fantasy']"
Groundhog Day,1993.0,14600000.0,70906973.0,4.85664198630137,1,,,"['Romance', 'Fantasy', 'Drama', 'Comedy']"
Unforgiven,1992.0,14000000.0,159157447.0,11.368389071428572,1,,,['Western']
Back to the Future,1985.0,19000000.0,381109762.0,20.05840852631579,1,,,"['Adventure', 'Comedy', 'Science Fiction', 'Family']"
Fried Green Tomatoes,1991.0,11000000.0,119418501.0,10.856227363636364,1,,,"['Drama', 'Comedy']"
Akira,1988.0,8000000.0,553171.0,0.069146375,0,0.138654,50.0,"['Science Fiction', 'Animation']"
Highlander,1986.0,16000000.0,5900000.0,0.36875,0,,,"['Adventure', 'Action', 'Fantasy']"
Night on Earth,1991.0,3500000.0,2015810.0,0.5759457142857143,0,,,"['Comedy', 'Drama']"
This Is Spinal Tap,1984.0,2500000.0,4736202.0,1.8944808,1,,,"['Comedy', 'Music']"
Indiana Jones and the Last Crusade,1989.0,48000000.0,474171806.0,9.878579291666666,1,,,"['Adventure', 'Action']"
Gandhi,1982.0,22000000.0,77737889.0,3.533540409090909,1,,,"['Drama', 'History']"
The Unbearable Lightness of Being,1988.0,17000000.0,10006806.0,0.5886356470588235,0,,,"['Comedy', 'Romance']"
A Room with a View,1985.0,3000000.0,20966644.0,6.9888813333333335,1,,,"['Drama', 'Romance']"
Pink Floyd: The Wall,1982.0,12000000.0,22244207.0,1.8536839166666668,1,,,['Music']
The Killing Fields,1984.0,14400000.0,34700291.0,2.4097424305555557,1,,,"['War', 'Drama', 'History']"
"Paris, Texas",1984.0,1746964.0,2181987.0,1.2490165796204158,1,,,['Drama']
When Harry Met Sally...,1989.0,16000000.0,92823546.0,5.801471625,1,,,"['Comedy', 'Romance', 'Drama']"
Alien³,1992.0,50000000.0,159773545.0,3.1954709,1,0.0282392,125.0,"['Science Fiction', 'Action', 'Horror']"
An American Werewolf in London,1981.0,10000000.0,31973249.0,3.1973249,1,,,"['Horror', 'Comedy']"
Dracula,1992.0,40000000.0,215862692.0,5.3965673,1,,,"['Romance', 'Horror']"
Candyman,1992.0,6000000.0,25792310.0,4.298718333333333,1,-0.02513529411764706,68.0,"['Drama', 'Horror', 'Thriller']"
Cape Fear,1991.0,35000000.0,182300000.0,5.208571428571428,1,,,"['Crime', 'Thriller']"
A Nightmare on Elm Street,1984.0,1800000.0,25504513.0,14.169173888888889,1,,,['Horror']
Star Trek: First Contact,1996.0,46000000.0,150000000.0,3.260869565217391,1,,,"['Science Fiction', 'Action', 'Adventure', 'Thriller']"
Sling Blade,1996.0,1000000.0,24444121.0,24.444121,1,,,['Drama']
Jingle All the Way,1996.0,60000000.0,129832389.0,2.16387315,1,,,"['Family', 'Comedy']"
The Preacher's Wife,1996.0,40000000.0,48093211.0,1.202330275,1,,,"['Fantasy', 'Drama', 'Comedy', 'Science Fiction', 'Romance', 'Family']"
Ridicule,1996.0,3000000.0,2503829.0,0.8346096666666667,0,,,"['Comedy', 'Drama', 'Romance']"
101 Dalmatians,1996.0,54000000.0,320689294.0,5.93869062962963,1,,,"['Comedy', 'Family']"
Die Hard 2,1990.0,70000000.0,240031094.0,3.4290156285714284,1,,,"['Action', 'Thriller']"
Star Trek VI: The Undiscovered Country,1991.0,27000000.0,96900000.0,3.588888888888889,1,,,"['Science Fiction', 'Action', 'Adventure', 'Thriller']"
Star Trek V: The Final Frontier,1989.0,30000000.0,70200000.0,2.34,1,,,"['Science Fiction', 'Action', 'Adventure', 'Thriller']"
Star Trek II: The Wrath of Khan,1982.0,12000000.0,96800000.0,8.066666666666666,1,,,"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
Star Trek III: The Search for Spock,1984.0,18000000.0,87000000.0,4.833333333333333,1,,,"['Science Fiction', 'Action', 'Adventure', 'Thriller']"
Star Trek IV: The Voyage Home,1986.0,24000000.0,133000000.0,5.541666666666667,1,,,"['Science Fiction', 'Adventure']"
Batman Returns,1992.0,80000000.0,280000000.0,3.5,1,,,"['Action', 'Fantasy']"
Young Guns,1988.0,13000000.0,44726644.0,3.440511076923077,1,,,"['Crime', 'Action', 'Adventure', 'Drama', 'Western']"
Grease 2,1982.0,13200000.0,15171476.0,1.1493542424242424,1,,,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']"
Marked for Death,1990.0,12000000.0,46044400.0,3.8370333333333333,1,,,"['Action', 'Thriller']"
Under Siege,1992.0,35000000.0,156563139.0,4.473232542857143,1,,,"['Action', 'Thriller']"
Jaws 3-D,1983.0,20500000.0,87987055.0,4.2920514634146345,1,,,"['Thriller', 'Horror']"
Mars Attacks!,1996.0,70000000.0,101371017.0,1.4481573857142858,1,,,"['Comedy', 'Fantasy', 'Science Fiction']"
Citizen Ruth,1996.0,3000000.0,153155.0,0.05105166666666667,0,,,"['Drama', 'Comedy']"
Jerry Maguire,1996.0,50000000.0,273552592.0,5.47105184,1,,,"['Comedy', 'Drama', 'Romance']"
Raising Arizona,1987.0,6000000.0,29180280.0,4.86338,1,,,"['Comedy', 'Crime']"
Marvin's Room,1996.0,23000000.0,12803305.0,0.5566654347826087,0,,,['Drama']
Scream,1996.0,14000000.0,173046663.0,12.360475928571429,1,,,"['Crime', 'Horror', 'Mystery']"
The Last of the Mohicans,1992.0,40000000.0,75505856.0,1.8876464,1,,,"['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']"
Evita,1996.0,55000000.0,141047179.0,2.564494163636364,1,,,"['History', 'Drama', 'Music']"
Turbulence,1997.0,55000000.0,11466088.0,0.20847432727272727,0,,,"['Action', 'Thriller', 'Crime']"
Metro,1997.0,55000000.0,31987563.0,0.5815920545454546,0,,,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']"
Dante's Peak,1997.0,116000000.0,178127760.0,1.5355841379310344,1,,,"['Action', 'Adventure', 'Thriller']"
Prefontaine,1997.0,8000000.0,589304.0,0.073663,0,,,"['Drama', 'Romance']"
Absolute Power,1997.0,50000000.0,50068310.0,1.0013662,1,,,"['Crime', 'Drama', 'Thriller']"
Vegas Vacation,1997.0,25000000.0,36400360.0,1.4560144,1,,,['Comedy']
Lost Highway,1997.0,15000000.0,3675201.0,0.2450134,0,,,"['Drama', 'Thriller', 'Mystery']"
Rosewood,1997.0,30000000.0,13130349.0,0.4376783,0,,,"['Drama', 'History']"
Donnie Brasco,1997.0,35000000.0,41954997.0,1.1987142,1,,,"['Crime', 'Drama', 'Thriller']"
Kama Sutra - A Tale of Love,1996.0,3000000.0,4109095.0,1.3696983333333332,1,,,"['Drama', 'History', 'Romance']"
Private Parts,1997.0,28000000.0,41230799.0,1.4725285357142857,1,,,"['Comedy', 'Drama']"
The Saint,1997.0,68000000.0,118063304.0,1.7362250588235295,1,,,"['Thriller', 'Action', 'Romance', 'Science Fiction', 'Adventure']"
Liar Liar,1997.0,45000000.0,302710615.0,6.726902555555555,1,,,['Comedy']
Selena,1997.0,20000000.0,60000000.0,3.0,1,,,['Drama']
The Devil's Own,1997.0,90000000.0,140807547.0,1.5645283,1,,,"['Crime', 'Thriller', 'Drama']"
Cats Don't Dance,1997.0,32000000.0,3566637.0,0.11145740625,0,,,"['Animation', 'Comedy', 'Family', 'Music']"
Turbo: A Power Rangers Movie,1997.0,10000000.0,17979739.0,1.7979739,1,,,"['Action', 'Adventure', 'Family', 'Fantasy', 'Science Fiction', 'Thriller']"
Anna Karenina,1997.0,35000000.0,791830.0,0.022623714285714285,0,,,"['Drama', 'Romance']"
Anaconda,1997.0,45000000.0,136885767.0,3.041905933333333,1,0.13723076923076924,52.0,"['Adventure', 'Horror', 'Thriller']"
Austin Powers: International Man of Mystery,1997.0,16500000.0,67683989.0,4.102059939393939,1,,,"['Science Fiction', 'Comedy', 'Crime']"
Breakdown,1997.0,36000000.0,50159144.0,1.3933095555555555,1,,,"['Drama', 'Action', 'Thriller']"
The Fifth Element,1997.0,90000000.0,263920180.0,2.9324464444444445,1,,,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']"
Love! Valour! Compassion!,1997.0,2000000.0,2900000.0,1.45,1,,,['Drama']
The Lost World: Jurassic Park,1997.0,73000000.0,229074524.0,3.1380071780821917,1,,,"['Adventure', 'Action', 'Science Fiction']"
Con Air,1997.0,75000000.0,224012234.0,2.9868297866666667,1,,,"['Action', 'Thriller', 'Crime']"
Speed 2: Cruise Control,1997.0,160000000.0,164508066.0,1.0281754125,1,,,"['Action', 'Adventure', 'Thriller']"
Squeeze,1997.0,500000.0,10300.0,0.0206,0,,,"['Crime', 'Drama']"
Batman & Robin,1997.0,125000000.0,238207122.0,1.905656976,1,,,"['Action', 'Crime', 'Fantasy']"
Hercules,1997.0,85000000.0,252712101.0,2.9730835411764707,1,,,"['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy', 'Romance']"
My Best Friend's Wedding,1997.0,38000000.0,299288605.0,7.876015921052631,1,,,"['Comedy', 'Romance']"
Face/Off,1997.0,80000000.0,245676146.0,3.070951825,1,,,"['Action', 'Crime', 'Science Fiction', 'Thriller']"
Men in Black,1997.0,90000000.0,589390539.0,6.548783766666666,1,,,"['Action', 'Adventure', 'Comedy', 'Science Fiction']"
A Simple Wish,1997.0,28000000.0,8345056.0,0.2980377142857143,0,,,"['Adventure', 'Comedy', 'Family', 'Fantasy']"
Contact,1997.0,90000000.0,171120329.0,1.901336988888889,1,,,"['Drama', 'Science Fiction', 'Mystery']"
G.I. Jane,1997.0,50000000.0,48169156.0,0.96338312,0,,,"['Action', 'Drama']"
Conan the Barbarian,1982.0,20000000.0,79114085.0,3.95570425,1,,,"['Adventure', 'Fantasy', 'Action']"
Cop Land,1997.0,15000000.0,44862187.0,2.9908124666666667,1,,,"['Action', 'Crime', 'Drama']"
Event Horizon,1997.0,60000000.0,26673242.0,0.4445540333333333,0,,,"['Horror', 'Science Fiction', 'Mystery']"
Spawn,1997.0,40000000.0,87840042.0,2.19600105,1,,,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']"
Air Bud,1997.0,3000000.0,23144499.0,7.714833,1,,,"['Comedy', 'Family', 'Drama']"
Picture Perfect,1997.0,19000000.0,44332015.0,2.333263947368421,1,,,"['Comedy', 'Romance']"
Conspiracy Theory,1997.0,75000000.0,136982834.0,1.8264377866666666,1,,,"['Action', 'Drama', 'Mystery', 'Thriller']"
Steel,1997.0,16000000.0,1686429.0,0.1054018125,0,,,"['Science Fiction', 'Action', 'Adventure']"
Mimic,1997.0,30000000.0,25480490.0,0.8493496666666667,0,,,"['Fantasy', 'Horror', 'Thriller']"
Air Force One,1997.0,85000000.0,315156409.0,3.7077224588235294,1,,,"['Action', 'Thriller']"
One Eight Seven,1997.0,20000000.0,5716080.0,0.285804,0,,,"['Drama', 'Thriller']"
The Hunt for Red October,1990.0,30000000.0,199200000.0,6.64,1,,,"['Action', 'Adventure', 'Thriller']"
L.A. Confidential,1997.0,35000000.0,126216940.0,3.6061982857142856,1,,,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Seven Years in Tibet,1997.0,70000000.0,131457682.0,1.8779668857142857,1,,,"['Adventure', 'Drama', 'History']"
Kiss the Girls,1997.0,27000000.0,60527873.0,2.2417730740740742,1,,,"['Drama', 'Mystery', 'Thriller', 'Crime']"
Wishmaster,1997.0,5000000.0,15719109.0,3.1438218,1,,,['Horror']
The Game,1997.0,50000000.0,109423648.0,2.18847296,1,,,"['Drama', 'Thriller', 'Mystery']"
Fire Down Below,1997.0,60000000.0,16000000.0,0.26666666666666666,0,,,"['Action', 'Adventure', 'Crime', 'Thriller']"
U Turn,1997.0,19000000.0,6682098.0,0.35168936842105264,0,,,['Thriller']
The Ice Storm,1997.0,18000000.0,8038061.0,0.44655894444444444,0,,,['Drama']
Chasing Amy,1997.0,250000.0,12021272.0,48.085088,1,,,"['Comedy', 'Drama', 'Romance']"
The Full Monty,1997.0,3500000.0,257850122.0,73.67146342857143,1,,,['Comedy']
I Know What You Did Last Summer,1997.0,17000000.0,125586134.0,7.387419647058824,1,,,"['Horror', 'Thriller', 'Mystery']"
The Devil's Advocate,1997.0,57000000.0,152944660.0,2.683239649122807,1,,,"['Drama', 'Horror', 'Mystery', 'Thriller']"
Playing God,1997.0,12000000.0,4000000.0,0.3333333333333333,0,,,"['Drama', 'Action', 'Thriller', 'Crime']"
The House of Yes,1997.0,1500000.0,626057.0,0.4173713333333333,0,,,"['Comedy', 'Drama']"
Gattaca,1997.0,36000000.0,12532777.0,0.34813269444444445,0,,,"['Thriller', 'Science Fiction', 'Mystery', 'Romance']"
Switchback,1997.0,37000000.0,6482195.0,0.17519445945945947,0,,,"['Action', 'Adventure', 'Mystery', 'Thriller']"
Stripes,1981.0,10000000.0,85300000.0,8.53,1,,,"['Action', 'Comedy']"
Bean,1997.0,18000000.0,251212670.0,13.956259444444445,1,0.04085,34.0,['Comedy']
Mad City,1997.0,50000000.0,10541523.0,0.21083046,0,,,"['Action', 'Drama', 'Thriller']"
One Night Stand,1997.0,24000000.0,2642983.0,0.11012429166666667,0,,,['Drama']
